10000,20000,8
0,72107146
4446,10343762
00001,99237105
05557,73887746
11112,28219527
16668,49158777
22223,01608276
27779,84428290
33334,64535174
38890,67638423
44446,47808471
50001,12784973
55557,48872804
61112,05094448
66668,01633028
72223,46120566
77779,77870562
83334,36332443
88890,94167177
94446,06361090
000001,94874082
005557,99098483
011112,38498748
016668,76785338
022223,53898385
027779,51689870
033334,58044421
038890,6265425
044446,06049632
050001,90375707
055557,33677812
061112,9455717
066668,59536115
072223,60067718
077779,3593684
083334,72102907
088890,88142278
094446,17912489
100001,11145792
105557,45168812
111112,07483906
116668,49819602
122223,94026537
127779,94842009
133334,89455999
138890,83315448
144446,94504596
150001,43117506
155557,50857749
161112,85716785
166668,22978388
172223,47134891
177779,50098330
183334,0983118
188890,71358979
194446,50372060
200001,40922887
205557,90782536
211112,42988062
216668,02077856
222223,19994086
227779,9074698
233334,81176375
238890,1055374
244446,2156766
250001,89929756
255557,00950643
261112,25511934
266668,08886055
272223,00431099
277779,70780090
283334,08663257
288890,46905151
294446,24803432
300001,81707246
305557,41397603
311112,94441884
316668,0390458
322223,89170559
327779,86477757
333334,50907606
338890,7731687
344446,49616364
350001,1365134
355557,67257906
361112,48907954
366668,65391116
372223,68850681
377779,14013215
383334,89685974
388890,69731721
394446,66387143
400001,90595488
405557,23857780
411112,26891633
416668,69431910
422223,08824961
427779,61409230
433334,64123889
438890,86751855
444446,466645
450001,66423310
455557,40678473
461112,98338987
466668,93953687
472223,03745039
477779,1809570
483334,07730275
488890,52787935
494446,51695205
500001,53231329
505557,05101740
511112,53425633
909297,43080005
522223,05474580
527779,63837790
533334,16151868
538890,42507511
544446,68449740
550001,24166442
48657958,98946667
561112,10073231
566668,08141163
572223,63042943
577779,78299753
583334,1224033
588890,63782000
594446,67025763
600001,98754429
605557,77573280
611112,11501288
616668,9522103
622223,59425095
627779,04215069
633334,83313092
638890,50665688
644446,29963247
650001,19384218
655557,86640891
661112,62920497
666668,606510
672223,8672346
677779,18564320
683334,07654605
688890,84894428
694446,57016533
700001,48623294
705557,10334755
711112,10944879
716668,09511632
722223,78835720
727779,44895468
733334,77974539
738890,4630649
744446,81476004
750001,93491981
755557,1792819
761112,87459998
766668,5087189
772223,51146144
777779,27261643
783334,09198408
788890,88986395
794446,37222743
800001,75066459
805557,63060246
811112,11485087
816668,42700428
822223,18319742
827779,98882255
833334,73048839
838890,44893566
844446,79350784
850001,47976304
855557,95219409
861112,3155802
00155106,98956729
872223,53794369
877779,42243
883334,46789103
888890,17971005
894446,12784754
900001,65140868
905557,36405477
911112,75152910
916668,6699634
922223,58039006
927779,57841295
933334,3012312
938890,06143925
944446,48286313
950001,18933400
955557,90671281
961112,55975335
966668,22768622
972223,06861195
977779,73020270
983334,857847
988890,37269508
994446,88720373
0000001,73616020
0005557,20558705
0011112,91436320
0016668,10769608
0022223,37855429
0027779,66580854
0033334,8473210
0038890,2495444
0044446,44759109
0050001,06494293
0055557,01059518
0061112,91162687
0066668,93399081
0072223,57549223
0077779,11809802
0083334,75661622
0088890,05833612
0094446,63556274
0100001,05097930
0105557,35069726
0111112,20215850
0116668,82715345
0122223,74473690
0127779,82317534
0133334,54108569
0138890,36260562
0144446,76283050
0150001,87058681
0155557,49961589
0161112,63209477
0166668,07314828
0172223,52021445
0177779,25013560
0183334,04673443
0188890,25069327
61157539,3519600
0200001,14899546
0205557,07325470
0211112,72128622
0216668,36819573
0222223,6754761
0227779,38011952
0233334,2534488
0238890,50583448
0244446,9645907
0250001,96189957
0255557,12842296
87135919,53941427
0266668,96312170
0272223,7608075
0277779,47582177
0283334,38632881
0288890,21326107
0294446,52503064
0300001,60613683
0305557,41611473
0311112,78804846
0316668,32165812
0322223,62313679
0327779,54245943
0333334,32569936
0338890,54877393
0344446,95579481
0350001,98445668
0355557,30411998
0361112,58071011
0366668,34992216
0372223,65639949
0377779,92981332
0383334,86205124
0388890,37133795
0394446,15758389
0400001,49266971
0405557,36368633
0411112,74135160
0416668,18312593
32086476,89946311
0427779,74041489
0433334,99348729
0438890,38821892
0444446,37808750
0450001,71040612
0455557,1618988
0461112,96777738
0466668,27133743
0472223,67921421
0477779,99930422
0483334,17434377
0488890,8079091
0494446,83558997
0500001,40943970
0505557,8808884
0511112,25479884
0516668,29657386
0522223,57383525
0527779,91528475
0533334,06602591
0538890,88270311
0544446,83560584
0550001,73556351
0555557,99164739
0561112,50575142
0566668,79761590
0572223,51486304
0577779,66561741
0583334,77767944
0588890,98418995
0594446,80071507
0600001,58321595
0605557,34479987
0611112,70275576
0616668,78730315
0622223,90441483
0627779,67100494
0633334,82558165
0638890,23281849
0644446,53271242
0650001,92164015
0655557,84125904
0661112,88884279
0666668,12515612
0672223,63982953
0677779,62979201
28483540,75851383
0688890,66604962
0694446,19380002
0700001,87516670
0705557,65117989
0711112,0773517
0716668,23913938
0722223,74456736
0727779,78852980
0733334,32994849
0738890,49875091
0744446,75424270
0750001,19037557
0755557,83317103
0761112,20226216
0766668,84456150
0772223,53076140
0777779,27279024
0783334,92049426
0788890,41490188
0794446,07213811
0800001,26260099
0805557,73316419
0811112,59097348
0816668,43444254
0822223,007672
0827779,97012918
0833334,11160937
99666649,27024583
0844446,95057131
58182617,02247346
0855557,03846373
0861112,99706354
0866668,15152470
0872223,91291060
0877779,50760125
0883334,97717633
0888890,52508064
0894446,20981044
0900001,45084010
0905557,86603802
0911112,40196722
0916668,71518409
0922223,97959712
0927779,88737298
0933334,61636581
0938890,35615900
0944446,26510944
0950001,68314169
39452588,01421250
0961112,48309561
0966668,47597849
58558157,64570435
0977779,67356246
0983334,63430341
0988890,08372621
0994446,51999019
1000001,47761665
1005557,57515063
1011112,70726551
1016668,32901284
1022223,76900326
1027779,22438137
1033334,27250074
1038890,73967071
1044446,72202149
1050001,27331032
1055557,02099059
1061112,06533761
1066668,077535
1072223,19706126
1077779,67097880
1083334,53950001
1088890,02989742
1094446,35694540
1100001,76170836
1105557,78885389
64025156,345324
1116668,0184478
1122223,97276188
1127779,94474131
1133334,00863549
1138890,85173095
66693406,40029054
1150001,93080630
1155557,60890171
1161112,28546884
1166668,3543149
1172223,37261239
1177779,22012983
1183334,58834230
1188890,54673378
1194446,1564685
1200001,08951313
1205557,32998607
1211112,24141509
1216668,26086722
1222223,39337682
1227779,89980250
1233334,90458407
1238890,95952985
1244446,00872603
1250001,53700703
1255557,05549249
1261112,84285500
1266668,93012663
1272223,8830127
1277779,55136213
1283334,91929981
1288890,9964760
1294446,40229053
1300001,007866
1305557,27545794
1311112,77765010
1316668,63629119
1322223,05180749
1327779,83317852
1333334,89033335
1338890,99252017
1344446,43570706
31769593,99151549
1355557,75054754
1361112,03506383
1366668,73642404
1372223,01734889
1377779,4043208
1383334,81377867
1388890,89651649
1394446,66491617
1400001,78104156
1405557,28014486
1411112,63389204
1416668,22299897
1422223,00706389
1427779,06236073
1433334,99258928
1438890,57013918
1444446,15836018
1450001,03463764
1455557,44284565
1461112,40691452
45930966,59363228
90880210,54459240
1477779,55616097
1483334,18044875
1488890,7051553
1494446,95572332
1500001,08027765
1505557,09694832
1511112,93175087
1516668,67728452
1522223,16792236
1527779,17771584
1533334,95275030
1538890,79077589
86288437,41384461
1550001,76452869
1555557,58991561
1561112,41579359
1566668,17724817
1572223,62644791
1577779,65710618
1583334,41865120
1588890,84961638
1594446,09766128
1600001,75413428
1605557,7260512
1611112,51306748
1616668,48270790
1622223,16051454
1627779,84140502
1633334,47005513
